0.5,0.5,0.5,0.49904,0.49671,0.49293,0.48807,0.48103,0.46623,0.45524,0.4418,0.40642,0.36623,0.31288,0.24821,0.19633,0.16487,0.15836,0.16063,0.16128,0.17128,0.18504,0.19131,0.20721,0.22592,0.24511,0.26247,0.28817,0.30902,0.33131,0.3501,0.37396,0.40032,0.42,0.45043,0.47305,0.48911,0.48317,0.48335,0.47801,0.46637,0.45964,0.45821,0.45245,0.45319,0.441,0.45672,0.44985,0.44757,0.43981,0.43561,0.44064,0.43333,0.42267,0.4142,0.39973,0.39084,0.3806,0.37246,0.37044,0.37095,0.37834,0.38248,0.39566,0.41508,0.43095,0.45896,0.46479,0.47385,0.47791,0.48072,0.48639,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50019,0.50109,0.5,0.5,0.5,0.5,0.5,0.50017,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50004,0.50025,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50001,0.5,0.5,0.5,0.5,0.5,0.5,0.5001,0.5,0.50009,0.5,0.5,0.5,0.50046,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50039,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50003,0.5,0.5,0.50025,0.5,0.50113,0.50103,0.50017,0.50013,0.49958,0.5,0.50007,0.50092,0.49998,0.49828,0.50047,0.50166,0.50386,0.50203,0.50123,0.50065,0.5,0.5011,0.50127,0.50101,0.50109,0.50013,0.50002,0.5,0.50079,0.50109,0.50099,0.5,0.501,0.50102,0.5007,0.5,0.5,0.5,0.5,0.50095,0.50146,0.50098,0.50121,0.5,0.5,0.50052,0.50173,0.5007,0.5004,0.50021,0.50089,0.50052,0.50024,0.5,0.5,0.5,0.5005,0.50098,0.50135,0.50073,0.5,0.5,0.5,0.50013,0.50106,0.5,0.5,0.50009,0.5,0.50265,0.5022,0.50053,0.5,0.5,0.50227,0.50397,0.50384,0.5,0.5,0.5,0.50048,0.50029,0.50014,0.50001,0.50078,0.5,0.5,0.5,0.50037,0.5,0.5,0.5,0.50053,0.5,0.5,0.5,0.5,0.50017,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50086,0.50074,0.5,0.5,0.50001,0.50015,0.5,0.50043,0.50209,0.50207,0.50105,0.50087,0.49973,0.49974,0.50054,0.50256,0.50118,0.50009,0.50057,0.50123,0.50106,0.5,0.5,0.50028,0.50122,0.50138,0.50129,0.50081,0.50088,0.50092,0.5,0.50067,0.50076,0.5015,0.50042,0.50006,0.50061,0.5,0.50012,0.50066,0.50122,0.5,0.5,0.50184,0.50192,0.50033,0.5,0.50004,0.50009,0.5005,0.50212,0.50076,0.50004,0.50041,0.50012,0.50298,0.50214,0.50133,0.50003,0.50039,0.50016,0.5,0.50044,0.50064,0.50037,0.5,0.50015,0.5,0.50064,0.5,0.5,0.5,0.5,0.50044,0.50012,0.5,0.50018,0.5,0.50093,0.50074,0.5,0.5,0.50051,0.50104,0.50086,0.50094,0.5,0.5,0.5001,0.5002,0.50064,0.50078,0.5,0.5,0.50077,0.5003,0.50054,0.5,0.5,0.50018,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50035,0.50129,0.50047,0.5,0.5,0.5,0.5,0.5,0.5,0.49869,0.49946,0.50115,0.50081,0.5015,0.50268,0.50111,0.50241,0.5044,0.50357,0.50397,0.50296,0.50104,0.49798,0.50333,0.50467,0.50126,0.4982,0.49664,0.50187,0.50815,0.50863,0.5043,0.50203,0.50273,0.5024,0.50633,0.50637,0.50442,0.5009,0.50109,0.50328,0.50358,0.50416,0.50605,0.50539,0.5062,0.50555,0.50363,0.50161,0.50035,0.5019,0.5051,0.50501,0.50313,0.50312,0.50429,0.50413,0.5007,0.50422,0.50685,0.50781,0.50303,0.50165,0.50183,0.50278,0.50268,0.50232,0.50287,0.50244,0.50029,0.50656,0.50812,0.50754,0.50188,0.50024,0.5,0.50363,0.503,0.50158,0.50004,0.50443,0.50755,0.50735,0.5057,0.50355,0.50083,0.5044,0.50714,0.50813,0.50793,0.50677,0.5034,0.50195,0.50341,0.5039,0.50241,0.50145,0.50326,0.50305,0.5,0.5,0.50052,0.50169,0.50008,0.50079,0.50206,0.50216,0.50081,0.50078,0.5006,0.50178,0.50154,0.50064,0.50206,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50153,0.50016,0.50118,0.50379,0.50367,0.50229,0.5004,0.5,0.50315,0.50459,0.50529,0.50527,0.50681,0.50579,0.50536,0.50346,0.50212,0.4986,0.50626,0.50552,0.50394,0.50201,0.50278,0.50778,0.50644,0.50392,0.50354,0.50338,0.50645,0.50769,0.50467,0.50347,0.50337,0.50438,0.50467,0.50334,0.50543,0.50506,0.5046,0.50064,0.50266,0.50455,0.50483,0.50444,0.5064,0.5084,0.50488,0.50594,0.50731,0.50577,0.49981,0.50206,0.50488,0.50773,0.50598,0.50204,0.50126,0.50263,0.50927,0.50688,0.50371,0.50124,0.50164,0.50143,0.50329,0.50495,0.50421,0.50175,0.50309,0.50035,0.50138,0.50219,0.50279,0.50166,0.50049,0.50038,0.5022,0.50189,0.50152,0.50178,0.50404,0.50415,0.50482,0.50356,0.50116,0.49988,0.50173,0.50288,0.50438,0.50402,0.50191,0.5,0.5012,0.50234,0.50334,0.50262,0.50193,0.50166,0.50252,0.50373,0.50361,0.50204,0.5012,0.50148,0.50178,0.5005,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50164,0.50871,0.50788,0.5036,0.50216,0.50216,0.5,0.5,0.5,0.49617,0.49803,0.50107,0.50231,0.50614,0.50783,0.50965,0.5094,0.50607,0.50946,0.51178,0.51555,0.51208,0.51224,0.50694,0.50316,0.51143,0.51112,0.50296,0.49671,0.50522,0.51458,0.51743,0.51019,0.50351,0.50679,0.51167,0.50601,0.51035,0.50978,0.50675,0.50846,0.51131,0.5123,0.51311,0.51008,0.5154,0.51491,0.51782,0.51508,0.5119,0.50693,0.51006,0.51523,0.51053,0.50418,0.5048,0.50754,0.50717,0.50991,0.51044,0.51801,0.51884,0.511,0.503,0.50268,0.50439,0.50736,0.51593,0.5181,0.51386,0.50811,0.50915,0.51441,0.51497,0.51416,0.50798,0.50999,0.50699,0.50552,0.50399,0.51067,0.51656,0.51935,0.51681,0.51078,0.50923,0.51003,0.51312,0.51618,0.51265,0.51186,0.51227,0.51406,0.51427,0.51175,0.51136,0.50762,0.50727,0.50799,0.51009,0.50846,0.49971,0.4997,0.50277,0.50511,0.50515,0.50443,0.50414,0.50508,0.50363,0.50663,0.50712,0.50505,0.50541,0.50646,0.50634,0.50164,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50114,0.50046,0.50149,0.50357,0.50085,0.5,0.5,0.5,0.50317,0.50172,0.50403,0.50759,0.50926,0.5078,0.50601,0.5064,0.50978,0.51129,0.51212,0.51105,0.51604,0.51541,0.51554,0.5123,0.5103,0.51073,0.51287,0.5085,0.51049,0.50754,0.49935,0.50816,0.51033,0.51466,0.52207,0.51607,0.51047,0.51219,0.51532,0.5125,0.5089,0.50771,0.51369,0.5161,0.51417,0.51127,0.50948,0.50707,0.50849,0.51148,0.52038,0.51933,0.51094,0.51599,0.5191,0.52118,0.51731,0.51567,0.51151,0.51249,0.50774,0.51734,0.51722,0.50819,0.50482,0.51081,0.51771,0.51563,0.51199,0.50702,0.50176,0.49975,0.50632,0.51406,0.51917,0.51214,0.50514,0.49778,0.50262,0.50747,0.50785,0.50869,0.51097,0.50865,0.50525,0.50699,0.50706,0.50344,0.50883,0.51332,0.51433,0.51375,0.51333,0.5062,0.50359,0.50496,0.50893,0.51209,0.51141,0.50582,0.5042,0.50676,0.50558,0.50741,0.50693,0.50431,0.50651,0.50932,0.51142,0.51222,0.50832,0.50515,0.50662,0.5045,0.50403,0.50182,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50276,0.51623,0.52134,0.52442,0.52046,0.51663,0.52376,0.51192,0.50223,0.50248,0.49903,0.50186,0.51253,0.52495,0.53041,0.52416,0.52269,0.52051,0.52126,0.53619,0.53554,0.53235,0.53338,0.53597,0.53025,0.51813,0.51101,0.52374,0.52263,0.51259,0.50844,0.51796,0.52359,0.52123,0.51189,0.51313,0.51305,0.51602,0.51447,0.52507,0.53385,0.53185,0.5239,0.52296,0.51936,0.52261,0.52879,0.53559,0.53668,0.53986,0.53713,0.52708,0.52254,0.5211,0.51972,0.51168,0.50673,0.51028,0.51815,0.52468,0.52929,0.52578,0.5231,0.52287,0.5216,0.51115,0.51057,0.52751,0.54057,0.53534,0.5353,0.53019,0.51953,0.52205,0.531,0.53796,0.54122,0.53843,0.53192,0.52095,0.52065,0.53439,0.54047,0.53061,0.5285,0.52881,0.52745,0.53275,0.53332,0.5315,0.52782,0.51833,0.52238,0.54031,0.54228,0.53579,0.52005,0.51751,0.52453,0.52703,0.52763,0.52516,0.51544,0.50722,0.51293,0.51523,0.51977,0.51626,0.51144,0.51339,0.51442,0.5169,0.51791,0.51945,0.52055,0.51781,0.51481,0.51093,0.50378,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50425,0.5095,0.51167,0.51514,0.51234,0.5075,0.50107,0.50426,0.50605,0.50315,0.50784,0.51615,0.51956,0.51465,0.52198,0.53504,0.53704,0.53355,0.52798,0.5116,0.51448,0.52153,0.53523,0.53423,0.52986,0.53183,0.52916,0.52787,0.52946,0.52563,0.51163,0.51077,0.5061,0.52253,0.53041,0.54084,0.54338,0.53257,0.52386,0.52131,0.52055,0.51449,0.51212,0.52312,0.53431,0.53525,0.52982,0.51133,0.5144,0.53375,0.54945,0.54617,0.53524,0.53752,0.53273,0.53758,0.54094,0.54117,0.53133,0.52535,0.53259,0.54044,0.53244,0.52967,0.52101,0.51891,0.52724,0.5269,0.52445,0.51924,0.51405,0.50774,0.50912,0.52577,0.54011,0.53566,0.52128,0.50736,0.50586,0.50798,0.51472,0.52916,0.53223,0.53309,0.53195,0.52967,0.51843,0.52365,0.52183,0.52368,0.52782,0.53514,0.54046,0.53445,0.52932,0.52758,0.52513,0.52234,0.52721,0.52149,0.52278,0.52149,0.51558,0.51808,0.51734,0.51314,0.5103,0.5106,0.51583,0.5242,0.52631,0.52405,0.52127,0.51202,0.5118,0.50738,0.50609,0.50287,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5008,0.51927,0.53512,0.54955,0.55229,0.55422,0.56613,0.57684,0.56691,0.54335,0.54052,0.54002,0.53548,0.54809,0.56117,0.57906,0.58176,0.56512,0.54589,0.54911,0.56793,0.57707,0.59092,0.60308,0.601,0.57862,0.56278,0.55256,0.54772,0.55408,0.55378,0.54473,0.55186,0.55146,0.54053,0.53416,0.54283,0.53331,0.53742,0.55164,0.55427,0.571,0.57374,0.57191,0.56211,0.57959,0.59414,0.58937,0.58467,0.58313,0.57609,0.57577,0.57358,0.56127,0.55663,0.553,0.54567,0.54712,0.55871,0.56764,0.57278,0.56351,0.55726,0.5566,0.56654,0.56927,0.57359,0.57796,0.57761,0.57004,0.57021,0.57207,0.5588,0.54584,0.54675,0.5726,0.59361,0.60436,0.59823,0.58252,0.56948,0.57067,0.57963,0.57474,0.56689,0.57253,0.5794,0.59068,0.58954,0.56838,0.5427,0.53171,0.55319,0.57969,0.60202,0.60129,0.5841,0.56576,0.55969,0.56734,0.57765,0.57145,0.56826,0.56037,0.5512,0.53883,0.53975,0.54956,0.55694,0.55523,0.55406,0.55163,0.54393,0.54319,0.54574,0.54201,0.54389,0.54135,0.528,0.51839,0.50529,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50542,0.51829,0.52635,0.54198,0.55617,0.55712,0.55186,0.55404,0.55544,0.55776,0.55432,0.55533,0.55594,0.56707,0.57668,0.58094,0.59252,0.59999,0.6011,0.5812,0.56407,0.5579,0.57912,0.59242,0.59579,0.57156,0.55209,0.55941,0.56157,0.55178,0.55274,0.54984,0.53735,0.52961,0.55415,0.5876,0.60448,0.6025,0.59791,0.56609,0.54003,0.54152,0.54137,0.54734,0.5646,0.57994,0.58118,0.56863,0.55577,0.55417,0.57495,0.58644,0.58947,0.5781,0.55951,0.55943,0.55777,0.55761,0.56322,0.57159,0.57475,0.5831,0.5811,0.57359,0.55972,0.56311,0.57661,0.57972,0.57824,0.56309,0.55232,0.54775,0.54703,0.55667,0.56542,0.56698,0.56887,0.55831,0.54487,0.53989,0.53623,0.54011,0.55968,0.5701,0.58181,0.58189,0.58067,0.57464,0.57321,0.5656,0.55633,0.56466,0.58512,0.59839,0.6043,0.5918,0.57975,0.57333,0.55719,0.546,0.54985,0.55768,0.56358,0.55209,0.53963,0.54784,0.55047,0.54229,0.53847,0.53592,0.53741,0.54958,0.54874,0.54354,0.54224,0.53151,0.52371,0.50966,0.50744,0.50318,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5161,0.54613,0.57544,0.5902,0.59403,0.61843,0.62843,0.65853,0.68287,0.7046,0.72411,0.72703,0.72167,0.71511,0.70957,0.71049,0.71641,0.76384,0.76721,0.74236,0.70799,0.69762,0.69848,0.70552,0.70962,0.69927,0.66611,0.64127,0.65416,0.66846,0.66585,0.64468,0.6329,0.63248,0.64063,0.66287,0.67763,0.67374,0.66127,0.66772,0.67745,0.68551,0.7122,0.70453,0.69203,0.6912,0.7102,0.72856,0.72983,0.72822,0.72498,0.71805,0.71374,0.68092,0.66448,0.64579,0.64684,0.66885,0.66897,0.67196,0.68209,0.70482,0.69224,0.69005,0.71183,0.72594,0.73031,0.71219,0.69814,0.67703,0.66385,0.65751,0.66663,0.66171,0.65575,0.68088,0.70506,0.71025,0.71409,0.70481,0.69706,0.68959,0.68946,0.69342,0.70626,0.69556,0.70652,0.70068,0.70183,0.7008,0.67553,0.65059,0.6532,0.66081,0.67652,0.67787,0.67589,0.69015,0.71715,0.72669,0.72481,0.72577,0.7149,0.70901,0.70071,0.70179,0.67436,0.67165,0.67754,0.67549,0.66184,0.64307,0.61688,0.59371,0.57872,0.58017,0.58178,0.58028,0.56771,0.5414,0.5194,0.50896,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5035,0.52169,0.54959,0.59155,0.61338,0.63189,0.65697,0.67737,0.69865,0.71271,0.72518,0.72455,0.72007,0.72299,0.74226,0.76821,0.78031,0.80206,0.79104,0.79981,0.7883,0.75525,0.7182,0.72149,0.72207,0.7063,0.68386,0.66191,0.64261,0.64437,0.67718,0.6909,0.67784,0.68045,0.68361,0.69331,0.71041,0.73072,0.72922,0.72022,0.71057,0.68094,0.63712,0.61675,0.63391,0.64876,0.65768,0.68374,0.68798,0.68713,0.68383,0.67701,0.67889,0.675,0.67323,0.68965,0.69039,0.67393,0.66248,0.65246,0.6679,0.69603,0.71665,0.72153,0.71192,0.70589,0.72088,0.72761,0.73864,0.75058,0.7503,0.73315,0.69934,0.68421,0.68004,0.67613,0.66419,0.63938,0.61593,0.61461,0.64221,0.66237,0.67106,0.68049,0.68332,0.68446,0.6939,0.71009,0.70444,0.70336,0.69788,0.69307,0.68103,0.69594,0.7225,0.73765,0.73895,0.72298,0.6955,0.667,0.64747,0.65561,0.65994,0.66762,0.66068,0.65473,0.63591,0.63348,0.62421,0.61456,0.60468,0.58749,0.57659,0.57414,0.57365,0.56765,0.57151,0.55896,0.53898,0.51667,0.50775,0.50248,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
