"/P_det/data_x","/P_det/data_y","/P_trace/data_x","/P_trace/data_y"
19.25071311,3.25957736e-12,19.25067019,0.002778663071,
19.449296,3.105222578e-12,19.44934821,0.002594166654,
19.6505022,3.430397561e-12,19.65044904,0.002834336959,
19.84634614,3.601965189e-12,19.84629107,0.003020626216,
20.05375218,4.518678664e-12,20.0536952,0.003196278259,
20.24922705,4.573730962e-12,20.24917603,0.003259099484,
20.47767305,5.092375598e-12,20.47772717,0.003388253965,
20.64576221,2.571963435e-12,20.64581108,0.002585416897,
20.85030222,1.712798434e-12,20.85036707,0.002239384706,
21.04347205,1.295004217e-12,21.04352808,0.002094705369,
21.25244308,1.106665103e-12,21.252527,0.002048861736,
21.44725323,9.74322398e-13,21.44719005,0.002035431619,
21.64613509,8.32522986e-13,21.64621806,0.00190360883,
21.8448422,7.540140994e-13,21.84478712,0.001956463279,
22.07930708,7.067208293e-13,22.07919121,0.00206036556,
22.24827003,6.188133742e-13,22.24832201,0.00199014946,
22.44664717,5.655093548e-13,22.44659019,0.00193784625,
22.64682221,5.457194289e-13,22.64676118,0.002022137961,
22.84613514,5.290830711e-13,22.84608102,0.002121769632,
23.04500914,5.27004724e-13,23.04507518,0.002095977675,
23.24429202,5.31049869e-13,23.24437308,0.002096089889,
23.48237014,5.572110874e-13,23.48231506,0.002219354593,
23.64748502,5.254950495e-13,23.64757609,0.002158887908,
23.84893322,4.865798317e-13,23.84886003,0.002117240292,
24.07090306,4.656453066e-13,24.07084823,0.002131578552,
24.24790621,4.951137743e-13,24.24782801,0.002245235553,
24.47761321,4.983950434e-13,24.47766614,0.002372053137,
24.646559,4.250054016e-13,24.64664412,0.002131329501,
24.87584019,1.02983033e-11,24.87590814,0.0508361031,
25.04682803,1.911423976e-11,25.04672217,0.09890679972,
25.24315214,2.437501296e-11,25.24306011,0.1304362695,
25.45685816,3.02300507e-11,25.45680523,0.1658877486,
25.64893222,3.436208656e-11,25.648808,0.1960749013,
25.88247705,3.333299685e-11,25.88237119,0.1827160912,
26.04588819,4.355277806e-11,26.04583406,0.2083959395,
26.27853012,3.923233353e-11,26.27846909,0.1780315398,
26.44723916,4.358036513e-11,26.44718814,0.2008205976,
26.6557641,4.929736447e-11,26.65582108,0.2165204978,
26.84920907,5.576315053e-11,26.84915304,0.2381060523,
27.07947922,4.938486138e-11,27.0793891,0.2078898702,
27.27049518,4.790825146e-11,27.27040505,0.1994824503,
27.44045115,4.692421295e-11,27.4403801,0.2005608114,
27.64886117,5.482934464e-11,27.64877105,0.2399387298,
27.85253716,1.574876695e-12,27.85259008,0.007253460046,
28.07908106,1.204858333e-11,28.07902002,0.05663116093,
28.24740505,1.517855802e-12,28.24735403,0.006959645779,
28.45201921,1.337438923e-12,28.45191908,0.006253680197,
28.64758205,1.305371556e-12,28.64763808,0.006374232236,
28.86983013,1.30953097e-12,28.86988616,0.006299514992,
29.02207613,1.281494635e-12,29.02202606,0.006071681742,
29.23688006,1.144731028e-11,29.23682404,0.05500007917,
29.42305017,2.080002205e-11,29.42299819,0.1028522621,
29.61995411,3.518016634e-11,29.61989403,0.1501160532,
29.82201815,5.492570298e-11,29.82190514,0.1881833522,
30.02711105,6.942315215e-11,30.02705717,0.2322477281,
30.25775218,8.058983218e-11,30.25769615,0.249428754,
30.42257404,9.396168363e-11,30.42250109,0.2905436336,
30.66123319,8.976323603e-11,30.66117501,0.2732819649,
30.82099605,9.721011138e-11,30.82094407,0.2783711555,
31.03222418,1.107221125e-10,31.03227401,0.3047576102,
31.25809312,1.034091744e-10,31.25803208,0.2885375238,
31.49554801,1.31750983e-10,31.4953382,0.3385395722,
31.89500618,1.749080917e-10,31.89492917,0.3885417369,
32.29510307,2.389362601e-10,32.29504514,0.43854384,
32.69705415,2.845974696e-10,32.69729519,0.4885453633,
33.02294707,2.952740867e-10,33.02291322,0.4924604756,
33.23256111,3.243481685e-10,33.23248315,0.533669833,
33.40113115,3.548852352e-10,33.40118623,0.5836608017,
33.60950422,3.666836107e-10,33.60944414,0.5814524654,
33.86171603,5.094014838e-10,33.86165714,0.6133702215,
34.02314305,1.404504717e-09,34.02300501,0.5262252554,
34.220469,2.354195309e-09,34.22041416,0.3197959329,
34.4286561,4.340359068e-09,34.42871714,0.2935957075,
34.694978,1.10674497e-08,34.69501114,0.3436173683,
35.09560513,2.601976088e-08,35.09549713,0.3936425546,
35.49503708,5.32095452e-08,35.49507809,0.4436653998,
35.89495015,1.022761131e-07,35.89501119,0.4936910185,
36.29498506,1.776725622e-07,36.29516101,0.5437131245,
36.69508505,2.993406158e-07,36.69494915,0.5937395198,
37.01050115,4.182933899e-07,37.01044512,0.6166550728,
37.2951231,5.846849371e-07,37.29502702,0.6666650614,
37.6970222,8.101220887e-07,37.69674516,0.7166798149,
38.09711504,1.054423526e-06,38.09682417,0.7666873655,
38.49509406,1.356028221e-06,38.49502707,0.8166975772,
38.89705205,1.710925651e-06,38.89683414,0.8667079909,
39.29727912,2.101681328e-06,39.29688215,0.9167163633,
39.69707012,2.581370749e-06,39.69686103,0.9667280622,
40.09551811,3.124485367e-06,40.09542704,1.016739281,
40.49513316,3.667710109e-06,40.49499321,1.066745113,
40.89516211,4.300210315e-06,40.89509106,1.116754385,
41.29535317,4.904026247e-06,41.29518104,1.16675958,
41.69551611,5.565589274e-06,41.69537807,1.21676827,
42.09521723,6.218683459e-06,42.09507608,1.266774237,
42.49558401,6.988458736e-06,42.49549007,1.316783643,
42.89511609,7.75511869e-06,42.89522314,1.366790835,
43.29512119,8.48184566e-06,43.2950511,1.416803136,
43.69505215,9.238818296e-06,43.69496918,1.466813329,
44.0970161,1.003476804e-05,44.0968132,1.516824858,
44.49497414,1.096368477e-05,44.49507117,1.566839382,
44.89509201,1.18467855e-05,44.89515615,1.616852207,
45.29717112,1.271277675e-05,45.29685616,1.666861206,
45.6956141,1.358031673e-05,45.69551516,1.716877006,
46.0952332,1.445686173e-05,46.0950582,1.766894153,
46.42864203,4.601450616e-10,46.42872715,0.02669420467,
46.62821817,1.034974577e-11,46.62810516,0.0009932923796,
46.82467723,3.377871983e-10,46.8246181,0.004897957458,
47.03210211,3.361879644e-10,47.0321722,0.00504938361,
47.22877812,3.306320425e-10,47.22885823,0.004919245765,
47.4258182,3.521596661e-10,47.42576623,0.005201550482,
47.62865019,5.964801565e-12,47.62859106,0.0006969191877,
47.83006907,4.155302842e-12,47.83001208,0.0006001360438,
48.02994609,3.201907676e-12,48.02989316,0.0005495628606,
48.24961615,2.607252627e-12,48.24958706,0.0005177922235,
48.43208408,2.199953222e-12,48.43196511,0.0004962385305,
48.62927508,2.373860987e-12,48.62922716,0.000505183022,
48.82905221,2.396695924e-12,48.828933,0.0005089892505,
49.109586,9.537165515e-13,49.10953021,0.0004604858866,
49.29071522,8.170712793e-13,49.290663,0.0004390224522,
49.47852015,7.202093616e-13,49.47847223,0.0004226206592,
49.67606807,6.504848014e-13,49.676018,0.0004102512812,
49.87472606,5.849997416e-13,49.87466908,0.0003973802631,
50.07573318,5.394592147e-13,50.07580304,0.0003883009891,
50.27466416,4.929255517e-13,50.27460217,0.0003774198458,
50.4739821,4.508078493e-13,50.47403717,0.000366088525,
50.67384815,4.195399524e-13,50.67390108,0.0003568031509,
50.87488222,3.880343948e-13,50.874825,0.0003472174094,
51.07490611,3.627516274e-13,51.07484722,0.0003395610643,
51.2773912,3.429985292e-13,51.27744603,0.0003326702441,
51.47463703,3.253152008e-13,51.47457123,0.0003271503023,
51.70598221,1.770282354e-13,51.70592713,0.0002493531391,
51.91863704,1.768577765e-13,51.91869211,0.000251438732,
52.14030409,1.737976596e-13,52.20502305,0.0002526369729,
52.32461905,1.706822619e-13,52.32467318,0.0002537201308,
52.54715514,1.701791599e-13,52.50424218,0.0002570503373,
52.6895051,1.669658227e-13,52.68945003,0.0002582019232,
52.87441707,1.649196381e-13,52.87434411,0.0002598322351,
53.07621503,1.364798585e-13,53.07626915,0.000239481098,
53.27512503,1.409600087e-13,53.275069,0.0002464033702,
53.4780302,1.238520178e-13,53.47797513,0.0002337619309,
53.67374516,1.106388015e-13,53.67364907,0.0002251167903,
53.87516308,1.014299094e-13,53.87521911,0.0002192883083,
54.07480407,9.357674921e-14,54.07474208,0.0002141681329,
54.27479601,8.864103677e-14,54.27467704,0.0002146102505,
54.47191501,8.220578648e-14,54.47184801,0.0002116070501,
54.67512321,7.972984445e-14,54.67506504,0.0002082446224,
54.87729907,8.085354872e-14,54.87724519,0.000214777195,
55.07739615,8.047535397e-14,55.07734203,0.0002178018392,
55.27502108,8.281252517e-14,55.274966,0.0002230972609,
55.46696901,8.176830022e-14,55.46691513,0.0002241205095,
55.6716001,8.615557571e-14,55.67154312,0.0002354485129,
55.86880016,8.878053606e-14,55.8688612,0.000244741197,
56.06673622,9.059853165e-14,56.06683421,0.0002486396534,
56.26909518,9.242835601e-14,56.26914907,0.0002514447454,
56.46901822,9.567208815e-14,56.4689672,0.0002572229918,
56.6708672,9.700146655e-14,56.67093301,0.0002664639443,
56.91645718,4.572513562e-14,56.89934611,0.0002326654108,
57.108325,3.800913128e-14,57.10827112,0.0002139347385,
57.30697608,3.167892919e-14,57.30689907,0.0001995001919,
57.50550413,2.683821912e-14,57.50544,0.0001875191417,
57.70325422,2.524001112e-14,57.70315909,0.0001888522721,
57.9043932,2.359750079e-14,57.90421605,0.0001856737889,
58.10330701,2.374199093e-14,58.10321021,0.0001897631574,
58.30265617,2.212553845e-14,58.30250502,0.000187393123,
58.501055,2.076016451e-14,58.50100303,0.0001855530331,
58.70765305,1.958812552e-14,58.70249414,0.0001867912783,
58.89876914,1.877961259e-14,58.89869118,0.0001894032934,
59.0954082,1.797240152e-14,59.09548616,0.0001898452899,
59.29361415,1.776581289e-14,59.29366803,0.0001977416183,
59.49133921,1.722363595e-14,59.49139619,0.0002008992274,
59.68906212,1.965471592e-14,59.68900919,0.0002111983385,
59.8933351,2.020003042e-14,59.89324617,0.0002157656442,
60.09000015,2.017023906e-14,60.089921,0.0002245876068,
60.29184914,1.974424923e-14,60.29178405,0.0002294676275,
60.49470615,2.0186029e-14,60.49461722,0.0002378425046,
60.69430804,2.310523046e-14,60.69423914,0.0002522436888,
60.89651418,2.683643537e-14,60.8964622,0.0002681931591,
61.10141921,2.674234711e-14,61.10131621,0.0002734294937,
61.29607701,2.952429449e-14,61.29583001,0.0002898455436,
61.50074911,3.039395914e-14,61.50066519,0.000303882793,
61.70315218,4.915401318e-14,61.70308208,0.0003172831865,
61.90333605,1.261268741e-13,61.90311813,0.0003348631884,
62.10672116,1.82940799e-13,62.10654712,0.0002819067635,
62.31855321,2.730436325e-13,62.30912519,0.0003067153294,
62.50984907,5.210519267e-13,62.50979114,0.0003810428312,
62.7240572,8.825894133e-13,62.72399902,0.0004774721224,
62.92268419,1.246167412e-12,62.92275023,0.0005796075419,
63.12271118,1.447290711e-12,63.12266111,0.0006698782096,
63.32120705,1.782172535e-12,63.32115412,0.0008037519636,
63.51937819,7.640878148e-12,63.51932406,0.001190553292,
63.71791315,1.089643902e-11,63.71785903,0.001551144313,
63.91498208,1.442677908e-11,63.91491508,0.002088310584,
64.1136322,7.777839842e-11,64.11357021,0.00349739596,
64.28980017,1.655973148e-11,64.28974915,0.004662222357,
64.46614003,3.939321777e-10,64.46620703,0.007512618946,
64.66879916,1.530309011e-09,64.66873908,0.0105702024,
64.856179,7.456682448e-11,64.85612321,0.009550962735,
65.0412662,1.068790556e-08,65.04116511,0.0189823829,
65.24623823,1.882702842e-08,65.24618411,0.01963022158,
65.4467051,2.469301632e-07,65.44675303,0.07150262381,
65.69503522,2.472576692e-06,65.69509411,0.1238287017,
66.02550316,9.299011621e-09,66.02544403,0.02502444426,
66.29667902,2.716593834e-06,66.29643321,0.07677337901,
66.65103602,1.933883836e-08,66.65093803,0.03399407436,
66.8467052,1.858683365e-08,66.84664011,0.03512391199,
67.04670501,1.376027122e-08,67.04662919,0.03288228851,
67.26284623,1.323333847e-08,67.26298308,0.03389480937,
67.45772505,1.288015003e-08,67.45766211,0.03462435737,
67.64750123,1.298491584e-08,67.6474452,0.03686196153,
67.89502311,1.244084341e-06,67.89496112,0.08745903036,
68.29505205,2.471065229e-06,68.29516411,0.1381451714,
68.69693923,3.706266824e-06,68.69718909,0.1883383503,
69.0970962,4.965263117e-06,69.09686112,0.2388679419,
69.49503803,6.254508476e-06,69.49490523,0.2896669044,
69.89749217,7.59617499e-06,69.89738703,0.3404553564,
70.29494309,8.950341095e-06,70.29485917,0.3914207546,
70.6949482,1.031487514e-05,70.69488215,0.4427046405,
71.09705615,1.171727488e-05,71.09687519,0.4935610025,
71.4949441,1.314988762e-05,71.49500513,0.5450615362,
71.89514208,1.464489468e-05,71.89503622,0.5961301544,
72.29482722,1.617868362e-05,72.29488301,0.6469313219,
72.6597991,2.62353151e-08,72.65974116,0.08200308094,
72.87710619,2.488455351e-08,72.87716007,0.08685434562,
73.05009604,1.413392999e-10,73.05004215,0.003280126149,
73.25574112,4.123886455e-11,73.25580812,0.002480777038,
73.4531281,2.156504054e-11,73.45307803,0.002157834187,
73.65320015,1.529826209e-11,73.65315008,0.002022863652,
73.8274672,1.140103548e-11,73.82752204,0.001923761906,
73.99731207,5.591474866e-10,73.9972012,0.04996427691,
74.20138001,8.978019235e-10,74.201437,0.09881150658,
74.40195608,1.139819402e-09,74.40183806,0.1453377576,
74.63942814,8.602320772e-10,74.63936901,0.1215482153,
74.80259514,1.10999059e-09,74.80254722,0.1531414969,
75.04064918,1.022382206e-09,75.04074001,0.1653942632,
75.2370472,1.261500474e-09,75.23709702,0.1876511022,
75.4388082,1.554282145e-09,75.43875909,0.2237768261,
75.60355711,1.840042504e-09,75.60350013,0.2697700741,
75.80547905,1.796834843e-09,75.80540705,0.2899100134,
76.00763011,2.106241428e-09,76.00768614,0.3188454991,
76.20197916,2.221095946e-09,76.20185804,0.3409921379,
76.40491915,2.161050224e-09,76.40485501,0.3157202866,
76.6949861,4.571214964e-09,76.69504905,0.3657269814,
77.09499311,7.010650792e-09,77.09504914,0.4157371106,
77.496984,1.015724179e-08,77.49719119,0.4657489156,
77.89538407,1.291611852e-08,77.8952291,0.5157566371,
78.29523206,1.626861947e-08,78.29517007,0.5657726777,
78.6950841,1.935314622e-08,78.69496608,0.6157825746,
79.004457,5.48108034e-10,79.00436616,0.0180657125,
79.29724813,2.378925479e-09,79.29704905,0.0680718743,
79.69533014,4.293841851e-09,79.69524002,0.1180867728,
80.09540009,6.223443627e-09,80.09532118,0.1680925153,
80.40572119,3.611427049e-09,80.40566921,0.2125988694,
80.62920904,2.657477155e-09,80.62915802,0.2395502186,
80.80231714,3.354321163e-11,80.80226517,0.00464828142,
81.0047152,3.498806371e-10,81.00468421,0.05454700626,
81.20585012,4.934840702e-10,81.20590401,0.09484792231,
81.43053007,5.429174613e-10,81.43047714,0.128946003,
81.64064002,5.893547688e-10,81.6407032,0.1664694332,
81.80350614,5.634653702e-10,81.80345511,0.1783046497,
82.00732803,3.291381751e-10,82.0073781,0.1109281501,
82.21427608,3.750055564e-10,82.21416712,0.1475556842,
82.38179612,3.805912377e-10,82.38193011,0.1767058993,
82.57800102,3.15315937e-10,82.57790112,0.1692085324,
82.80858302,2.74872798e-10,82.80849314,0.169083741,
83.00283408,3.045568522e-10,83.00272107,0.2063362737,
83.20778608,2.561831487e-10,83.2077291,0.1821484035,
83.40965009,3.241275747e-10,83.40959406,0.2271431026,
83.58306217,4.192001617e-10,83.583004,0.2740947541,
83.78217411,4.927573134e-10,83.78211403,0.3136504261,
84.01572514,5.72759904e-10,84.01578021,0.3634895769,
84.21614408,6.747241572e-10,84.21602821,0.4132605611,
84.38926101,7.652833184e-10,84.38917303,0.4630538499,
84.59030819,8.517377317e-10,84.59036112,0.5119092918,
84.77839208,8.934305175e-10,84.77833414,0.5306457639,
84.98377514,8.765315998e-10,84.9837122,0.5254614381,
85.17833114,9.445900992e-10,85.17823219,0.5328416401,
85.37351704,1.151687779e-09,85.3735702,0.5661973644,
85.60104012,1.517583514e-09,85.6010921,0.615688134,
85.8124702,1.876809081e-09,85.81252503,0.6651079793,
86.00256205,2.132110767e-09,86.00246119,0.7095730474,
86.21704006,2.10644975e-09,86.21696019,0.6960726284,
86.38199019,2.151799578e-09,86.38189316,0.7323035965,
86.57754612,2.112712919e-09,86.57749009,0.744429808,
86.78419518,2.000604912e-09,86.78425217,0.7372625278,
86.98589516,1.757077054e-09,86.98584318,0.6751998687,
87.17684221,1.482222373e-09,87.17677021,0.629017288,
87.49513006,1.638343799e-09,87.49507117,0.6790225526,
87.7775712,1.492266074e-09,87.77751613,0.6345462957,
88.09538221,1.702867114e-09,88.09524012,0.6845531129,
88.49559522,1.879347552e-09,88.49546218,0.7345591007,
88.8953402,2.041786108e-09,88.89521003,0.7845669649,
89.29709506,2.325119538e-09,89.29676819,0.8345809559,
89.69518209,2.518806241e-09,89.6950841,0.8845862551,
90.09543204,2.707952214e-09,90.09532714,0.934596738,
90.4968462,6.001262783e-09,90.49645615,0.9846175091,
90.89690018,3.737906021e-08,90.89672518,1.03469058,
91.29710221,1.88114172e-07,91.29687905,1.084793977,
91.63092017,2.309321212e-09,91.63097405,0.005861545093,
91.8513062,4.249296306e-09,91.85124612,0.007573490351,
92.04555202,1.675710905e-09,92.04561019,0.006880111567,
92.25343013,1.133723994e-09,92.25349712,0.006222785716,
92.42552614,1.110568104e-08,92.42546606,0.05593815042,
92.63383317,2.24932684e-08,92.63376617,0.09363031814,
92.80105615,3.804121297e-08,92.80099916,0.1071876244,
93.0077002,5.031937937e-08,93.00764418,0.1047960255,
93.21019912,6.784436171e-09,93.21024919,0.01421881669,
93.41309023,7.909321678e-09,93.41299415,0.01842463643,
93.61075306,2.798708236e-08,93.61065221,0.06782524592,
93.83742404,7.996594407e-09,93.8373692,0.02055709228,
94.05875802,6.550166742e-09,94.05869818,0.01762989294,
94.19684315,2.48129801e-08,94.19677114,0.06623301797,
94.39199018,4.027699804e-08,94.39187002,0.1042671238,
94.64664912,1.750709914e-09,94.64657903,0.007385636363,
94.79822016,1.558760485e-09,94.7982831,0.006834790826,
95.00873613,4.862492334e-09,95.00868702,0.009865975863,
95.205688,6.130810053e-09,95.20561814,0.01047904557,
95.40065813,7.258759996e-09,95.400527,0.0117724456,
95.60563111,7.188266015e-09,95.60553217,0.01225271757,
95.81584811,6.545108883e-09,95.81579614,0.01221752824,
96.01497102,5.943314524e-09,96.01487517,0.01237428098,
96.20333505,4.80727577e-09,96.20328021,0.01194657843,
96.42258811,4.036111877e-09,96.42252302,0.0115202568,
96.59608006,3.586846833e-09,96.59602022,0.01178157179,
96.7975502,2.901780251e-09,96.79763818,0.01123741497,
96.98401403,2.690132769e-09,96.983953,0.0117520499,
97.17973208,2.20906006e-09,97.1796751,0.01144871198,
97.35010219,1.876552013e-09,97.35016823,0.01135439794,
97.55869412,1.664141057e-09,97.55859709,0.01172129206,
97.74918008,1.464014899e-09,97.74901509,0.01190351164,
97.94946218,1.193138264e-09,97.94928312,0.01140309691,
98.15159917,1.012112662e-09,98.15165401,0.01120445749,
98.34989619,9.348546289e-10,98.349931,0.01172238947,
98.55243111,7.752891413e-10,98.55222607,0.01126295312,
98.74474502,6.847378014e-10,98.74468017,0.01134169315,
98.95073318,6.316915647e-10,98.95067716,0.01184245211,
99.14672112,5.715554799e-10,99.14666009,0.01205058756,
99.34592414,4.711602255e-10,99.34597802,0.01120611427,
99.57070613,3.957810369e-10,99.57063603,0.01061168639,
99.75322318,2.415383433e-09,99.75316501,0.0605124093,
99.9754231,4.082680887e-09,99.97548509,0.1094078925,
100.1725602,5.501665448e-09,100.1725051,0.1585407294,
100.4093642,6.781881701e-09,100.409435,0.2081072817,
100.5947881,7.571419838e-09,100.594861,0.2457533567,
100.8124061,8.465510631e-09,100.8123441,0.2914649261,
100.9963372,9.283279285e-09,100.9964042,0.3413924174,
101.2040162,9.843262961e-09,101.2039161,0.3898041744,
101.41523,9.596853709e-09,101.4151261,0.412706168,
101.605211,9.488988337e-09,101.6051161,0.4493394561,
101.8095431,9.026460495e-09,101.809484,0.4675367599,
102.0071802,9.155655822e-09,102.0072191,0.5165864111,
102.2082341,9.219910492e-09,102.2081711,0.5590357942,
102.407454,9.141500641e-09,102.40734,0.582806334,
102.6004372,1.010542447e-08,102.6003792,0.6321513337,
102.8129172,1.068715667e-08,102.8129721,0.6806173172,
103.0094252,1.218705179e-08,103.0094771,0.725886198,
103.2031231,1.393423468e-08,103.203053,0.7755978815,
103.3905561,1.725768226e-08,103.3904881,0.8202992935,
103.5919821,1.931361968e-08,103.5918641,0.781258881,
103.796875,2.133269609e-08,103.7968211,0.7952781166,
104.0270932,2.358523369e-08,104.02704,0.8220538498,
104.1964571,2.447293662e-08,104.1963761,0.8008797053,
104.4949691,3.273855587e-08,104.495064,0.8508960837,
104.7977581,2.659208738e-08,104.7976782,0.7163168925,
105.0949552,3.293537923e-08,105.095031,0.7663255289,
105.4950511,3.996894336e-08,105.4949901,0.8163329483,
105.8951821,4.688462903e-08,105.8950431,0.8663419807,
106.2956471,5.427994796e-08,106.2955401,0.91635301,
106.6956451,6.122966805e-08,106.695544,0.9663616976,
107.09712,6.877900876e-08,107.0968211,1.016368355,
107.4952002,7.69759058e-08,107.4951272,1.066378061,
107.8951771,8.609474548e-08,107.8951461,1.116388846,
108.29514,9.46940459e-08,108.295078,1.166395129,
108.6008291,6.419870897e-08,108.600744,1.020157114,
108.867378,5.045026255e-08,108.8674321,1.024375827,
109.0716021,4.311771952e-08,109.0715511,1.054269522,
109.2763231,3.853309073e-08,109.2762692,1.092437449,
109.47141,3.079033607e-08,109.4713211,0.9228839519,
109.6776531,2.903550479e-08,109.6776061,0.9665431828,
109.8787651,2.807746185e-08,109.8787141,1.004711944,
110.0641811,2.637858951e-08,110.0641332,1.038133267,
110.2485492,2.560177999e-08,110.2486012,1.088063,
110.4469872,2.251438123e-08,110.4470422,0.9822242034,
110.696985,2.679928087e-08,110.6971741,1.032221718,
111.0948761,3.172420978e-08,111.09482,1.082219096,
111.4950242,3.58000676e-08,111.4949412,1.132218455,
111.897089,4.01322418e-08,111.8968902,1.182216534,
112.2949381,4.427485673e-08,112.2948592,1.23221532,
112.6955061,4.901690216e-08,112.6954122,1.282213856,
113.1034942,5.560612458e-08,113.1034212,1.332212315,
113.5086071,6.168826562e-08,113.508533,1.382210811,
113.9044511,7.030210134e-08,113.9044871,1.432210629,
114.305938,7.891619561e-08,114.3059981,1.482208472,
114.7068322,8.786486781e-08,114.7069361,1.532207625,
115.1017332,9.633975859e-08,115.1017952,1.58220673,
115.5049672,1.042087565e-07,115.5048862,1.632206905,
115.908025,1.114236221e-07,115.9079721,1.682207798,
116.3096511,1.178904574e-07,116.3095732,1.732210263,
116.7027452,1.236255691e-07,116.7028282,1.782214664,
117.1074421,1.282424901e-07,117.1073811,1.832219727,
117.5017931,1.342054552e-07,117.501739,1.882224596,
117.9006672,1.404906645e-07,117.9007232,1.93222829,
118.3073392,1.473422805e-07,118.307394,1.982232684,
118.7022002,1.535537995e-07,118.7022371,2.032238804,
119.1196792,1.598100886e-07,119.1196201,2.082243376,
119.4977791,1.6634796e-07,119.4978361,2.132249636,
