"/P_det/data_x","/P_det/data_y","/P_trace/data_x","/P_trace/data_y"
27.20406294,1.848233592e-14,27.20417905,0.0003411857969,
27.47563004,1.724746639e-14,27.47527814,0.0003392557777,
27.74365401,1.70186744e-14,27.74374509,0.0003418584979,
28.03948402,1.692967326e-14,28.03957605,0.000346455258,
28.30794597,1.723620126e-14,28.30711913,0.0003554165042,
28.57380414,1.730783887e-14,28.57367396,0.0003575687322,
28.84053302,1.694047149e-14,28.84044504,0.0003733388941,
29.10927296,2.158637495e-14,29.10915804,0.0005025519607,
29.37549114,1.59142569e-14,29.37538695,0.0004000912595,
29.64305401,2.04825614e-14,29.64292908,0.0005385449551,
29.90747595,2.326815965e-14,29.90721011,0.000549447786,
30.16447711,2.278869303e-14,30.16436696,0.0005536426187,
30.42919397,2.260918539e-14,30.4290421,0.0005635837377,
30.69926,2.321045672e-14,30.69915795,0.0005889825856,
30.96613598,2.241479508e-14,30.96581697,0.0005937024333,
31.23209715,2.29707608e-14,31.23221111,0.0006037990985,
31.49475193,2.583400128e-14,31.49467015,0.0006209686998,
31.75668406,2.566007431e-14,31.75656796,0.0006267967383,
32.02502108,2.542803538e-14,32.02493,0.0006510494395,
32.24839115,3.212124646e-14,32.24875712,0.0006820959279,
32.477669,4.017676684e-14,32.47757792,0.0008047940241,
32.70251107,4.402560597e-14,32.70238304,0.0008327971491,
32.93851495,4.633577212e-14,32.93841815,0.0008308934705,
33.17141414,4.696292671e-14,33.17177796,0.0008411997709,
33.40331793,4.587823354e-14,33.40296602,0.0008418822605,
33.63111806,4.49926286e-14,33.63102007,0.0008536032784,
33.85345197,4.69038333e-14,33.85323095,0.0008807829345,
34.079175,4.822142829e-14,34.07908201,0.0008815614228,
34.3047471,6.624102001e-14,34.30463004,0.0008983445987,
34.53096509,6.990626132e-14,34.53081608,0.0009205032428,
34.75433993,6.384020108e-14,34.75424194,0.0008722020236,
34.97304296,6.345957691e-14,34.97352099,0.000895100077,
35.21332502,6.401575962e-14,35.20156312,0.0009331236999,
35.43324494,6.584276813e-14,35.43313503,0.0009712556175,
35.66434598,6.38827747e-14,35.66422606,0.0009564829219,
35.89250112,7.362006857e-14,35.89223599,0.001010921942,
36.13324904,7.698115029e-14,36.13313699,0.001052658926,
36.37023211,7.436678901e-14,36.37014198,0.001063279933,
36.59735513,7.417002248e-14,36.59723306,0.001093940442,
36.83011794,7.710821542e-14,36.82973194,0.001120144341,
37.014853,3.687135859e-13,37.01474094,0.005099232331,
37.19432807,3.881323193e-13,37.19421101,0.005336422968,
37.39380312,4.727231482e-13,37.39369512,0.005789629572,
37.57024503,4.088571968e-13,37.57035708,0.004521964301,
37.75377107,4.806477473e-13,37.75367713,0.004900707407,
37.98328614,8.824629221e-13,37.98319006,0.007127736458,
38.20697308,1.728840896e-12,38.20686603,0.005194608834,
38.42968202,3.613155303e-12,38.42959404,0.005689513132,
38.65630007,7.682027003e-12,38.65639496,0.006472302983,
38.89989305,1.357897371e-11,38.89950705,0.007121444787,
39.13074803,1.982963209e-11,39.13062406,0.007271745111,
39.35716605,2.607047294e-11,39.357059,0.007749690734,
39.58215213,3.525539002e-11,39.58204699,0.007331371807,
39.80013394,4.521672345e-11,39.80025792,0.00746347769,
40.02416015,5.365808454e-11,40.0240531,0.007305134075,
40.25203609,6.595529104e-11,40.25194693,0.007579536081,
40.48130107,7.235236455e-11,40.48119712,0.00748602398,
40.72739315,8.547541333e-11,40.70644212,0.007939647697,
40.98805094,1.153319853e-10,40.9790411,0.009630817324,
41.21471405,7.998275178e-10,41.20627403,0.0591208263,
41.43159914,1.888947523e-09,41.43115902,0.1068549899,
41.65701914,3.588327692e-09,41.65672302,0.146239375,
41.88575196,6.286042101e-09,41.8858161,0.1728901619,
42.12105894,1.037221968e-08,42.10614705,0.201635912,
42.32454896,1.471768368e-08,42.32443094,0.2187283692,
42.54883003,8.243904056e-12,42.54470015,0.0009041292361,
42.78462505,8.682483817e-12,42.78452015,0.0008903742163,
43.02488899,8.762939796e-12,43.02479315,0.0008791740172,
43.28262401,8.937296666e-12,43.28221798,0.000872821646,
43.50575709,9.172900593e-12,43.50545812,0.0008733310404,
43.73891592,9.351199874e-12,43.73854613,0.0008686270536,
43.96776795,1.063046681e-11,43.96786094,0.0008969152628,
44.19414401,1.148494426e-11,44.19404602,0.0009083755737,
44.38545513,1.273832975e-11,44.38534808,0.0009586660917,
44.57272005,1.406539042e-11,44.57119107,0.001018601757,
44.77480102,1.468674239e-11,44.75020695,0.001068814557,
44.93145204,1.619048942e-11,44.93154192,0.00114327913,
45.11779594,1.779844288e-11,45.11788607,0.001225294084,
45.30023313,1.907147514e-11,45.30015016,0.001297430269,
45.48517013,1.970215042e-11,45.4850781,0.001362777737,
45.67093897,2.084729961e-11,45.67083812,0.001424558264,
45.85290694,2.257440929e-11,45.852808,0.001459097448,
46.03573012,2.40561896e-11,46.03561211,0.001523413748,
46.24128103,2.613264992e-11,46.22026014,0.001631764089,
46.41168213,2.714827498e-11,46.42701101,0.00168961148,
46.596138,2.718877192e-11,46.59602308,0.001737425246,
46.78085399,2.031541291e-11,46.78066707,0.001608014937,
47.00584507,1.602251386e-11,47.00573993,0.001393420373,
47.23667812,1.400309181e-11,47.23657608,0.001275288591,
47.45996594,1.24599708e-11,47.45979714,0.001188669609,
47.72277713,1.07617992e-11,47.69242811,0.001113925892,
47.93128705,9.691349321e-12,47.93119502,0.00105259313,
48.177387,8.994570162e-12,48.20030403,0.001008706611,
48.40514302,8.73836489e-12,48.40504909,0.001002808566,
48.63329196,7.930420963e-12,48.63299012,0.0009638855487,
48.86651397,1.616124911e-12,48.86640406,0.0004030257675,
49.10421205,1.041865365e-12,49.10409808,0.0003522174889,
49.29627109,2.123462345e-12,49.29617,0.0005795587308,
49.48156095,2.168395194e-12,49.48144102,0.0005954926379,
49.67161298,2.20677145e-12,49.67149615,0.0006104277051,
49.87180805,2.135774573e-12,49.87171507,0.0006050850091,
50.09592295,2.165763531e-12,50.09580612,0.0006190207971,
50.283499,2.105645646e-12,50.28340793,0.0006162071848,
50.46360397,2.190217269e-12,50.46338892,0.0006483619013,
50.64600992,2.083298307e-12,50.64592004,0.0006429517992,
50.82495594,2.179536588e-12,50.82506108,0.0006581661113,
51.00883198,2.148521021e-12,51.00873709,0.0006673805547,
51.20328903,2.072137342e-12,51.20361209,0.0006691259623,
51.38595605,2.105064863e-12,51.38587213,0.0006944210116,
51.56672812,2.065453345e-12,51.56658912,0.0007053681537,
51.81177902,2.017246947e-12,51.81168604,0.0007127047952,
52.02785301,1.916427065e-12,52.02774096,0.0007096988505,
52.24802303,1.955628168e-12,52.24761915,0.0007414027789,
52.47578406,1.873212519e-12,52.47569799,0.0007415117894,
52.69782209,1.842013994e-12,52.69770002,0.0007372961976,
52.92657614,1.832402513e-12,52.92607093,0.0007454729862,
53.14776611,1.842546118e-12,53.14764214,0.0007637123997,
53.36892915,1.186243943e-13,53.36865306,0.0002115948745,
53.60151505,9.562532313e-14,53.59543204,0.0001866901102,
53.82680607,8.20728589e-14,53.82139397,0.0001696690999,
54.06155515,7.578341374e-14,54.06128907,0.0001618651536,
54.30871892,6.768241525e-14,54.30837703,0.0001524552346,
54.5461061,6.325301117e-14,54.54601312,0.000148098068,
54.77177215,5.965542551e-14,54.77167511,0.0001448959087,
55.0064311,5.260514891e-14,55.00620914,0.0001384457542,
55.24597001,4.685182655e-14,55.2457521,0.0001321890626,
55.57836199,1.885959836e-14,55.57825112,9.738215054e-05,
55.90450311,1.747617882e-14,55.90460515,9.417440698e-05,
56.23582602,9.426040467e-15,56.23566794,7.724677603e-05,
56.56487012,7.615845241e-15,56.56496096,7.059589112e-05,
56.90287495,6.37548058e-15,56.90046501,6.606170127e-05,
57.22738314,5.560867989e-15,57.22727394,6.313984217e-05,
57.5574801,4.947449689e-15,57.55739307,6.096060781e-05,
57.89513993,4.732898909e-15,57.89486909,6.058568176e-05,
58.22776699,4.571523302e-15,58.22785115,6.045679113e-05,
58.61018205,6.822552114e-15,58.61009192,7.208754503e-05,
58.94486213,6.876547707e-15,58.94493508,7.336810214e-05,
59.27209592,7.230812901e-15,59.27220392,7.559367778e-05,
59.60405111,7.312320866e-15,59.60414815,7.72741024e-05,
59.93625808,4.949255636e-15,59.93634295,6.625873347e-05,
60.27211094,4.760204898e-15,60.27183294,6.581527445e-05,
60.61062598,6.960309765e-15,60.61050606,8.022237636e-05,
60.93870306,7.123344061e-15,60.938272,8.298537791e-05,
61.26242304,7.235192869e-15,61.26234412,8.379219928e-05,
61.58823514,7.656006858e-15,61.58796406,8.713358369e-05,
61.90820408,7.954782745e-15,61.90803504,9.117887181e-05,
62.23238993,8.114494208e-15,62.23196101,9.370994571e-05,
62.56396103,8.223594521e-15,62.56376314,9.598870818e-05,
62.89394903,8.52208075e-15,62.89400792,9.95242421e-05,
63.22710109,8.65056379e-15,63.22700095,0.000102473206,
63.55797195,8.953873255e-15,63.55788898,0.0001063713493,
63.93554711,5.831934108e-15,63.93544102,9.163828194e-05,
64.30650997,5.129612745e-15,64.30687094,9.184726705e-05,
64.67753816,5.404935374e-15,64.67765403,9.254158296e-05,
65.05841208,5.714934526e-15,65.05813694,9.445385457e-05,
65.43150496,5.103980275e-15,65.43139696,9.452331184e-05,
65.80702496,4.993965602e-15,65.80691814,9.634484865e-05,
66.17790914,7.171763447e-15,66.17777896,0.0001241268276,
66.54468298,1.239064819e-14,66.5444231,0.0001923426192,
66.90769815,1.366041093e-14,66.90779495,0.0002083718262,
67.27340794,1.513821678e-14,67.27330804,0.0002199245304,
67.65232205,7.779822745e-15,67.65212011,0.0001216190603,
68.02594209,1.15629849e-14,68.02609897,0.0001694034308,
68.40530205,1.2455171e-14,68.40521002,0.0001822708831,
68.777174,1.357169891e-14,68.77695298,0.0001982065325,
69.15108109,2.244039356e-14,69.15063095,0.0002192762492,
69.5010941,4.620152813e-14,69.50119495,0.000198391409,
69.86191297,7.047762166e-14,69.86181712,0.0002233511299,
70.23328996,1.072159722e-13,70.23319602,0.000257809331,
70.60082006,2.506815722e-13,70.60071015,0.0003392006471,
70.97049308,2.616345726e-13,70.97009706,0.0003708834722,
71.33495808,5.296391442e-13,71.33485413,0.0005940050809,
71.69159508,1.514194428e-12,71.69140601,0.00113568517,
72.042835,6.736624597e-12,72.0429461,0.002141347671,
72.39902496,5.61929252e-12,72.39893794,0.002651517886,
72.71354103,9.700952271e-12,72.71345401,0.003881724922,
73.02803993,2.347558392e-11,73.027951,0.005274576703,
73.29083014,9.151605861e-10,73.29072404,0.00961387808,
73.51570892,9.259784108e-11,73.51560807,0.009388231956,
73.786659,1.134784935e-08,73.78673697,0.02009738695,
74.01033306,1.621090856e-07,74.01005292,0.06963987482,
74.275213,5.770636788e-07,74.27531695,0.0860126304,
74.54366612,2.786146506e-10,74.54356503,0.01432078046,
74.81110501,2.578397775e-08,74.81089902,0.05955067081,
75.08022904,6.437674805e-10,75.08005095,0.01444776201,
75.349123,4.706308595e-10,75.34877396,0.01356007319,
75.62217498,1.916239317e-11,75.62207603,0.008394143296,
75.89247012,2.05939611e-11,75.89236093,0.008069207524,
76.11909008,1.387077637e-08,76.11918497,0.05347164575,
76.34576011,2.700383508e-08,76.34566402,0.0894864152,
76.62465501,3.353560778e-08,76.62429714,0.1244648569,
76.89549708,8.531326343e-11,76.89559412,0.005239802287,
77.16090608,6.237160447e-11,77.16080713,0.004298476297,
77.43910694,2.384808009e-11,77.43900394,0.002661475413,
77.71380997,1.4327553e-11,77.71386504,0.00209004853,
77.98959112,9.258018589e-12,77.98982811,0.001742229659,
78.26998496,6.213291073e-12,78.26987314,0.001489163031,
78.54953814,4.213350744e-12,78.54943895,0.001302224372,
78.824826,2.796451278e-12,78.82472992,0.001154891767,
79.10365295,2.52188343e-13,79.10359406,0.0004162581405,
79.37290096,1.77754769e-13,79.37280607,0.0003543428436,
79.64226794,1.335010752e-13,79.6423831,0.0003140529037,
79.91769409,1.036154611e-13,79.91759706,0.0002846227251,
80.19592214,8.233592122e-14,80.19580197,0.0002612363141,
80.47533512,6.629672744e-14,80.48158908,0.0002417092905,
80.75031114,4.664161767e-14,80.75001907,0.0002131043893,
81.03043294,3.69381833e-14,81.03027201,0.0001988398689,
81.31185603,2.889525156e-14,81.31195712,0.0001863512185,
81.59630108,2.293229661e-14,81.59617209,0.0001752514947,
81.86922097,1.877289059e-14,81.86900115,0.0001676760396,
82.15392709,1.585888793e-14,82.15397501,0.00016332846,
82.44056201,1.337131879e-14,82.44048214,0.0001596013368,
82.72189593,1.123470448e-14,82.72179604,0.0001577112761,
83.00911498,1.419002405e-14,83.00890708,0.0002005384342,
83.24946404,1.305082641e-14,83.24935007,0.0002032180341,
83.44693613,1.168987592e-14,83.44684815,0.0002051028624,
83.64386201,1.062074072e-14,83.64374399,0.0002106562755,
83.84326196,1.017961175e-14,83.84334993,0.0002107400744,
84.03648305,1.103033689e-14,84.03617215,0.0002217330346,
84.22842503,1.127269956e-14,84.22832894,0.0002264477658,
84.41740012,1.109771751e-14,84.41730595,0.0002238520197,
84.61087608,1.133573682e-14,84.61097598,0.0002288706008,
84.80563998,1.111535417e-14,84.80540705,0.0002257800983,
84.99497294,1.101115875e-14,84.99514699,0.0002360188651,
85.18718195,1.137220877e-14,85.18726492,0.0002437013912,
85.37970805,1.114605303e-14,85.37276292,0.0002533229485,
85.5651741,1.010476496e-14,85.56537294,0.0002493155199,
85.75654602,9.718155316e-15,85.75645995,0.0002612064064,
85.95008016,9.187539711e-15,85.94998097,0.0002596436835,
86.14180613,8.956740918e-15,86.14170909,0.000268979673,
86.33139205,9.726379207e-15,86.33121705,0.0002767828228,
86.52334309,1.043054767e-14,86.52322602,0.000290890501,
86.71682215,1.100860039e-14,86.71672106,0.0003065760401,
86.90654707,1.33291125e-14,86.90664601,0.0003156820339,
87.10979795,1.581732664e-14,87.10969496,0.0003238738366,
87.33041501,1.770084128e-14,87.33030415,0.0003185080914,
87.52536607,1.836537887e-14,87.52495408,0.0003300092033,
87.71978498,2.109182983e-14,87.71968102,0.0003415392261,
87.91969514,2.241395339e-14,87.91978407,0.0003548468427,
88.11515093,2.236411344e-14,88.11531615,0.0003555905048,
88.31390095,2.409894796e-14,88.31380105,0.0003656983048,
88.51378393,2.515570195e-14,88.51369405,0.0003815285076,
88.71563005,2.623368153e-14,88.71552801,0.0003935646317,
88.92048597,2.722640015e-14,88.92056894,0.0004082755724,
89.11699009,2.870081649e-14,89.116853,0.0004293047047,
89.31133509,3.02233863e-14,89.311239,0.0004478908455,
89.51063514,3.024308657e-14,89.5105741,0.0004453789794,
89.71093512,3.451375708e-14,89.71079803,0.0004654824267,
89.91825199,3.909148536e-14,89.91814804,0.0004839736714,
90.11837506,3.575490355e-14,90.1185081,0.0004830141503,
90.31475496,3.439135946e-14,90.31485105,0.0005023145972,
90.52487206,3.416144631e-14,90.52456594,0.0005234778382,
90.72643995,3.460141598e-14,90.72653008,0.0005470341827,
90.93152595,3.203324439e-14,90.93124509,0.0005470180326,
91.13235211,3.736687837e-14,91.13226295,0.0005892793337,
91.32599807,3.533920268e-14,91.32611799,0.00060279173,
91.51760602,3.319519719e-14,91.517488,0.0005968020539,
91.70828605,3.267410233e-14,91.70817494,0.0006336921199,
91.90613699,3.507595492e-14,91.90628004,0.0006677579658,
92.10587597,3.698412371e-14,92.10578799,0.0006949583208,
92.31506014,3.863656658e-14,92.31521893,0.0007175939891,
92.517694,4.231442456e-14,92.51746702,0.0007626767501,
92.71874404,4.083102374e-14,92.71884894,0.0007944368758,
92.91287708,4.195189935e-14,92.91277099,0.0008019776154,
93.06759,4.077224003e-14,93.06749201,0.000827270579,
93.27578712,4.387499133e-14,93.27570009,0.0008687291928,
93.46540594,4.579127502e-14,93.46528006,0.0008817413349,
93.70848203,5.918722777e-14,93.70834899,0.0009129346066,
93.86577606,6.303074893e-14,93.86568403,0.0009435647028,
94.07052708,6.970562892e-14,94.07039404,0.00101469582,
94.25946403,6.98023359e-14,94.25929594,0.00101792074,
94.46023703,7.419016589e-14,94.460078,0.001082566422,
94.65897703,7.793168837e-14,94.65886903,0.00113832111,
94.86875606,8.104210461e-14,94.86866212,0.001185621819,
95.07008195,8.880117951e-14,95.06998992,0.001250529857,
95.2764411,9.406526081e-14,95.27655911,0.001253258782,
95.46091604,1.094485499e-13,95.46082306,0.001302544712,
95.67034411,1.112408903e-13,95.67020011,0.00131399683,
95.86549497,1.262336693e-13,95.86560106,0.001448326981,
96.07313895,1.585292258e-13,96.07325697,0.001615648178,
96.26620698,1.791083909e-13,96.26633501,0.00169928455,
96.46215415,1.27289115e-13,96.46206903,0.001221491386,
96.66608596,1.340850367e-13,96.666188,0.001282562791,
96.85818601,1.468729304e-13,96.85809398,0.001404682288,
97.05754805,1.609401067e-13,97.05745316,0.001540788209,
97.26038814,2.436108653e-13,97.26027298,0.002312096907,
97.46435499,2.485145587e-13,97.46425915,0.002254733628,
97.66819096,2.656197646e-13,97.66831613,0.002312209117,
97.86328602,2.907077667e-13,97.86338997,0.002413569805,
98.06438112,3.093943886e-13,98.06447697,0.002522793733,
98.27364397,2.308865801e-13,98.27374005,0.001925429849,
98.46474004,2.530154536e-13,98.46465492,0.002140845611,
98.66865206,2.972468739e-13,98.66852403,0.002329358602,
98.87046504,3.148888298e-13,98.87037396,0.002402537969,
99.06210804,3.255300198e-13,99.06202507,0.002540662765,
99.26429605,3.458054833e-13,99.26421714,0.002717081733,
99.45791292,3.7247041e-13,99.4578321,0.002956979909,
99.66056108,3.851266947e-13,99.66064,0.003096235319,
99.86108208,3.953258781e-13,99.86115909,0.003219631431,
100.062274,3.940921972e-13,100.062196,0.003298860362,
100.263041,4.190707232e-13,100.2628891,0.003544247084,
100.4623921,5.056505922e-13,100.46229,0.003876106701,
100.6629009,6.835246973e-13,100.6629601,0.004008489787,
100.8655651,7.181321891e-13,100.8654821,0.004378700097,
101.0136061,8.874248721e-13,101.0135231,0.004619277833,
101.2215099,9.305224382e-13,101.221401,0.004804700807,
101.4229481,1.603965196e-12,101.423053,0.005025774383,
101.6190491,7.344160039e-12,101.6189251,0.005502827136,
101.858537,1.927305953e-11,101.858434,0.005144018602,
102.0587211,3.55402212e-11,102.058826,0.005530470224,
102.254868,4.986803937e-11,102.254756,0.005340495934,
102.4615271,7.872695035e-11,102.4616091,0.006263404265,
102.6605179,9.900154766e-11,102.6604331,0.005539837416,
102.8982451,1.17589958e-10,102.8981421,0.004563194971,
103.110745,1.457574776e-10,103.1106482,0.004441807925,
103.304307,1.883361206e-10,103.304183,0.004771320263,
103.5480101,2.527684835e-12,103.547915,0.0008570120789,
103.814769,1.30224659e-09,103.8146691,0.02098133063,
104.049232,1.980290282e-09,104.0491381,0.02100806835,
104.266732,2.786662351e-09,104.237196,0.02121953541,
104.422648,3.278463059e-09,104.4225411,0.01930285274,
104.6152442,3.224268987e-09,104.615016,0.01640901733,
104.807873,3.592926964e-09,104.807754,0.01690090023,
105.0088511,2.317071366e-09,105.0086331,0.01098839906,
105.188765,1.169713128e-08,105.1885881,0.0473888229,
105.367368,1.762903113e-08,105.3672581,0.05891880372,
105.5484991,2.575359151e-08,105.5484049,0.06636651298,
105.727433,2.734814977e-08,105.7273309,0.05638199174,
105.9082801,5.616253055e-08,105.908155,0.10213656,
106.1483011,8.967291048e-08,106.1480529,0.1379373838,
106.326144,1.125924519e-07,106.325814,0.1554974901,
106.5459549,5.833897369e-09,106.5458641,0.01174995559,
106.7223589,5.568637657e-09,106.7222559,0.01128779777,
106.8936021,9.799418098e-09,106.8937321,0.013074158,
107.09794,8.962139631e-09,107.097862,0.01207187468,
107.29264,1.751763739e-08,107.2925451,0.01384117979,
107.4988539,3.000021882e-08,107.4986861,0.01644569687,
107.6988811,4.388089278e-08,107.6987641,0.01951097949,
107.9007511,5.675424179e-08,107.900667,0.02246172282,
108.109206,7.597922561e-08,108.1092961,0.02665165115,
108.2979391,9.735273992e-08,108.298058,0.03101301535,
108.5024509,1.144159118e-07,108.5022211,0.0330330581,
108.708468,1.311285745e-07,108.7083499,0.03586542488,
108.908246,1.476320278e-07,108.90836,0.03924068798,
109.0692201,1.716964137e-07,109.0691051,0.04229018141,
109.2590561,1.974730127e-07,109.258867,0.04537877608,
109.463366,2.067818367e-07,109.463146,0.04728218766,
109.68876,2.158780266e-07,109.6886292,0.04914793478,
109.8672681,2.233517106e-07,109.8670871,0.05080036937,
110.0596361,2.294274195e-07,110.059437,0.05225327813,
110.2626231,2.557776147e-07,110.2627091,0.05783741526,
110.411922,2.59217702e-07,110.411828,0.0600057429,
110.6118371,2.732799902e-07,110.6119461,0.06402494604,
110.8143611,2.976403481e-07,110.814218,0.06658808992,
111.0139711,3.202163281e-07,111.0140691,0.07289205809,
111.2158461,3.242279228e-07,111.2157559,0.07322937451,
111.4231741,3.239800828e-07,111.4232771,0.07882770146,
111.612673,3.508575266e-07,111.6125851,0.08176156361,
111.8108749,3.565294484e-07,111.8107941,0.08457921938,
112.0107241,3.675942159e-07,112.0106091,0.08905232976,
112.2098579,3.962855568e-07,112.209744,0.09178005636,
112.412575,4.012957262e-07,112.412468,0.0951126,
112.611711,4.059096113e-07,112.6118109,0.1042561411,
112.814301,4.227225356e-07,112.814182,0.1053472046,
113.01406,4.306372921e-07,113.013864,0.1086130943,
113.2630961,4.476086959e-07,113.2632031,0.1128396819,
113.463546,5.137308316e-07,113.4634371,0.1201915223,
113.66594,5.227759099e-07,113.665839,0.1258636038,
113.910099,4.789426035e-07,113.909893,0.1277944821,
114.1106122,5.55765526e-07,114.110512,0.1381756498,
114.3147721,6.359449687e-07,114.314662,0.1484589652,
114.5121291,6.249063428e-07,114.5122449,0.15087977,
114.707226,6.759841352e-07,114.7073181,0.1632156884,
114.910044,7.546458223e-07,114.9101501,0.1719880177,
115.1103799,7.691035679e-07,115.11028,0.1794176649,
115.3089781,7.756637311e-07,115.308876,0.1756547793,
115.506907,7.241286035e-07,115.506777,0.1797248958,
115.705508,7.485722458e-07,115.7054121,0.1902368912,
