"/P_det/data_x","/P_det/data_y","/P_trace/data_x","/P_trace/data_y"
48.80216193,2.754427736e-14,48.80224895,0.0002884570339,
49.07785797,2.641505113e-14,49.0777669,0.0002914624856,
49.35346389,2.622788623e-14,49.35336399,0.0003047699514,
49.62747383,2.536549537e-14,49.62782693,0.0003141526892,
49.92421699,2.458692115e-14,49.92409492,0.0003269442772,
50.19620085,2.38130611e-14,50.19579983,0.0003396323489,
50.46987891,2.255165855e-14,50.46979094,0.0003475196615,
50.75354099,2.165487868e-14,50.75341892,0.0003524077328,
51.03407502,2.188161199e-14,51.03397393,0.0003777456574,
51.31406999,2.190599849e-14,51.31395888,0.0003862916409,
51.59297585,2.828548474e-14,51.59314394,0.0004885395129,
51.86973286,2.82103309e-14,51.86961484,0.0004881095169,
52.14536095,2.794056495e-14,52.14524794,0.0005116711397,
52.41662788,2.852939146e-14,52.41671491,0.0005292167351,
52.69172502,2.825670266e-14,52.69163585,0.0005307988154,
52.96815896,2.798146767e-14,52.96793389,0.0005545153294,
53.24903893,2.72657657e-14,53.2489388,0.0005595056126,
53.52272797,2.124482303e-14,53.52261782,0.0004632470784,
53.79506087,2.071262617e-14,53.79527593,0.0004710634503,
54.0781548,2.25966873e-14,54.07790899,0.0005191862423,
54.36893296,2.101555025e-14,54.36884379,0.0004805722682,
54.61077285,3.406640438e-14,54.61071491,0.0007511239043,
54.86965799,3.077421688e-14,54.86942101,0.0006476961119,
55.11528802,3.348653709e-14,55.11521387,0.0006775709197,
55.35123086,3.992408328e-14,55.34619594,0.0007765190984,
55.57771301,4.00531921e-14,55.5778029,0.0007978326137,
55.81577802,4.49538002e-14,55.81568098,0.0008033935753,
56.057616,4.519590471e-14,56.04545498,0.0008140425261,
56.28033495,4.999620517e-14,56.28023195,0.0008436635163,
56.5147779,6.646852213e-14,56.51389599,0.0008339897005,
56.74745703,6.893770328e-14,56.74706888,0.0008882112003,
56.99563789,7.314614888e-14,56.9957428,0.0008840110751,
57.23237801,7.52985041e-14,57.23192501,0.0009335593958,
57.47424293,7.346784601e-14,57.47413588,0.0009365288468,
57.71220589,7.206719999e-14,57.7121129,0.0009478556351,
57.94512796,7.62910899e-14,57.944911,0.0009539580701,
58.17892694,7.389562064e-14,58.1787219,0.0009576295943,
58.40823293,7.910496441e-14,58.40791488,0.001003091009,
58.64151883,7.941683646e-14,58.64143896,0.001033423817,
58.89079881,8.480348732e-14,58.88041902,0.001038245813,
59.11917496,8.46774503e-14,59.11903191,0.001056040738,
59.30984688,4.621009312e-13,59.31020093,0.005078605083,
59.49816203,5.919807005e-13,59.49781394,0.005690541576,
59.690974,5.696291404e-13,59.69060898,0.004834529487,
59.87518096,7.304296146e-13,59.87509394,0.005586660126,
60.06828189,7.980173751e-13,60.06818295,0.005556348336,
60.31762195,1.231946051e-12,60.31723595,0.005862583188,
60.55000281,2.88497578e-12,60.55019188,0.006173636329,
60.78941703,6.86268244e-12,60.78930497,0.006281109791,
61.02417302,1.252143166e-11,61.02405787,0.006810820001,
61.265728,1.898978969e-11,61.26563001,0.006361511364,
61.51384091,2.333547877e-11,61.50989699,0.006586229946,
61.75705981,3.077763761e-11,61.75737882,0.006925505173,
61.99622893,3.490125405e-11,61.99614882,0.006992106301,
62.22748184,4.009067417e-11,62.22755694,0.007228888667,
62.46293783,4.503515664e-11,62.46303701,0.007349420017,
62.69941282,5.526624821e-11,62.69951081,0.007437725411,
62.94516492,6.663204127e-11,62.95681596,0.007684053842,
63.18249989,8.46870153e-11,63.18237591,0.008930767529,
63.41805601,6.178748865e-10,63.41795993,0.05893942866,
63.60545802,1.487502729e-09,63.60585284,0.1051391615,
63.84728289,3.235583311e-09,63.84694886,0.1436358184,
64.08897901,5.434338048e-09,64.08907986,0.1630506399,
64.32651591,8.491912535e-09,64.32632399,0.1762905793,
64.55231786,6.554167083e-12,64.55221581,0.0008114714778,
64.78460979,7.1151792e-12,64.78440595,0.0008145222083,
65.02762389,7.282519514e-12,65.02750492,0.0008117919058,
65.269099,7.583641991e-12,65.26898098,0.000820846805,
65.50935102,7.64641127e-12,65.50925398,0.0008136919055,
65.75004983,7.79710278e-12,65.74994183,0.0008134787794,
65.98693299,8.591258962e-12,65.98666382,0.000835627597,
66.22453785,9.269430712e-12,66.22416401,0.0008598983779,
66.46044087,9.545957965e-12,66.45999503,0.0008656074141,
66.64849901,1.070520241e-11,66.64839697,0.0009059044292,
66.83463693,1.212463607e-11,66.83454895,0.000950225909,
67.02080488,1.277706794e-11,67.02073383,0.0009855454632,
67.2236979,1.349300591e-11,67.22378898,0.001024389273,
67.42923284,1.421284848e-11,67.45854092,0.001065273193,
67.62633181,1.499569168e-11,67.62621999,0.001103880762,
67.81910181,1.563710622e-11,67.81901097,0.00114444916,
68.01233196,1.655541671e-11,68.01243091,0.001191614646,
68.20552492,1.792535817e-11,68.20525193,0.001264147587,
68.40184498,1.88431025e-11,68.40157294,0.001317954723,
68.60010886,1.950234144e-11,68.60001183,0.00135527656,
68.79125881,2.068280687e-11,68.79107285,0.001420658692,
68.98297286,2.117264847e-11,68.98288989,0.001479063407,
69.1748178,1.583507882e-11,69.17498684,0.001393684455,
69.4098928,1.394657475e-11,69.41020489,0.001296007484,
69.6406498,1.201622721e-11,69.64090991,0.001217340014,
69.87507081,1.061024787e-11,69.87495184,0.00115274182,
70.11015296,9.474210954e-12,70.11025691,0.001099130909,
70.34777284,8.2625754e-12,70.34768486,0.001023717796,
70.59189081,7.230258015e-12,70.59198999,0.0009798640934,
70.83450985,1.466341948e-12,70.83441401,0.0003980908572,
71.07540703,9.060835222e-13,71.07547498,0.0003394588523,
71.32176089,7.204124812e-13,71.32279587,0.0003254180603,
71.51479697,1.395348428e-12,71.51466894,0.0005181264777,
71.7193799,1.425863136e-12,71.71927285,0.0005335089605,
71.91041398,1.453287995e-12,71.91033292,0.0005427048596,
72.10292697,1.55908194e-12,72.10275698,0.0005708046448,
72.30816603,1.559520183e-12,72.3080759,0.0005738942952,
72.51029491,1.590556555e-12,72.51023388,0.0005958055419,
72.70706987,1.496117674e-12,72.70695591,0.0005912222642,
72.90727782,1.478777357e-12,72.90717101,0.0006013141511,
73.11077285,1.446144324e-12,73.11065602,0.000611207393,
73.3084209,1.53252559e-12,73.308321,0.0006381409448,
73.5091989,1.488072164e-12,73.50908184,0.0006453979033,
73.70769,1.406729087e-12,73.707587,0.0006312163665,
73.95008683,1.454174088e-12,73.94999599,0.0006563539659,
74.18100381,1.395760987e-12,74.18087101,0.0006544207782,
74.406991,1.287250638e-12,74.41673183,0.0006377624114,
74.63755202,1.322164264e-12,74.63744998,0.0006695920492,
74.87984991,1.053401451e-13,74.87973595,0.0002024045609,
75.11241984,8.495968164e-14,75.11233282,0.0001786438749,
75.35385799,7.111301554e-14,75.35373592,0.0001621654526,
75.5870409,6.288733408e-14,75.58693886,0.000153038168,
75.82289696,5.633483532e-14,75.82276893,0.0001452476016,
76.06107283,5.137903552e-14,76.0611639,0.0001402137974,
76.29674101,4.990989482e-14,76.29664302,0.0001383442338,
76.53432488,4.567506716e-14,76.53387594,0.0001341233588,
76.77312994,4.225191016e-14,76.77302289,0.0001305747593,
77.01135397,3.896993358e-14,77.01159883,0.0001272194764,
77.25439286,3.64302413e-14,77.2543149,0.0001247945203,
77.55182791,3.494395079e-14,77.5515089,0.0001234182739,
77.8909719,1.544113265e-14,77.89087892,9.294529603e-05,
78.23274183,1.427752594e-14,78.23263001,9.020747514e-05,
78.56853199,1.293397516e-14,78.56862903,8.719746497e-05,
78.91893196,7.230944202e-15,78.91856694,7.19353162e-05,
79.25948191,1.006544916e-14,79.25939488,7.949709074e-05,
79.61837482,6.029514105e-15,79.61812496,6.699017094e-05,
79.95962381,5.32107481e-15,79.95978594,6.415432409e-05,
80.30047202,4.961080991e-15,80.30038285,6.287570184e-05,
80.69393492,7.501077153e-15,80.6933589,7.437901313e-05,
81.04130197,7.59626056e-15,81.04103994,7.538772616e-05,
81.39302301,7.615056605e-15,81.39320803,7.672937543e-05,
81.74914789,7.72390959e-15,81.749264,7.870839237e-05,
82.09240294,7.819501571e-15,82.09230494,8.071269406e-05,
82.44271398,7.84562192e-15,82.44279981,8.197859217e-05,
82.78070903,7.942229295e-15,82.7808218,8.389040661e-05,
83.12115598,7.970137511e-15,83.1210649,8.537566969e-05,
83.46261692,7.963854122e-15,83.462286,8.686107894e-05,
83.80468583,8.238067148e-15,83.80474997,9.053647227e-05,
84.15790701,1.413611266e-14,84.15753984,0.0001298499389,
84.50759196,9.126701667e-15,84.50749302,9.825869303e-05,
84.85766482,9.373728567e-15,84.85751486,0.0001010542994,
85.21533203,9.610845717e-15,85.21524787,0.0001044940879,
85.56326389,1.177425657e-14,85.56292701,0.000109816024,
85.96392083,1.200907616e-14,85.96383286,0.0001136478284,
86.35527182,1.303029838e-14,86.35517502,0.0001382860261,
86.73438501,7.270010438e-15,86.73447299,0.0001005473398,
87.12922096,6.387595069e-15,87.12912989,9.970936262e-05,
87.52700686,5.094044406e-15,87.52687001,9.289015107e-05,
87.9360218,6.598107457e-15,87.9361279,0.0001246933456,
88.33017087,6.058238199e-15,88.32990289,0.0001266315938,
88.72126794,1.184442483e-14,88.72101092,0.0002225960172,
